POS,freq,psl5,psl2,psl5/psl2,inconclusive
1418910,1420,755,632,33,0
1418937,1422,753,641,28,0
1419231,1221,564,620,37,0
1419258,1291,623,634,34,0
1419261,1285,617,628,40,0
1419366,1270,636,583,51,0
1419516,1163,592,531,40,0
1419777,1197,584,579,34,0
1419978,1430,712,681,37,0
1420155,1399,689,678,32,0
1420608,2185,1051,1042,92,0
1420669,1445,733,672,40,0
1420714,1380,677,660,43,0
1421130,1514,699,761,54,0
1421222,1422,673,698,51,0
1421286,1346,648,651,47,0
1421370,1302,637,630,35,0
1421376,1295,624,632,39,0
1421386,1275,615,632,28,0
1421456,1334,650,653,31,0
1421552,1422,696,681,45,0
1421596,1348,674,633,41,0
1421618,1346,680,617,49,0
1421621,1342,677,620,45,0
1421744,1251,653,563,35,0
1421768,1211,623,555,33,0
1421954,1373,663,664,46,0
1421972,1313,619,664,30,0
1421975,1373,667,664,42,0
1422137,1345,690,621,34,0
1422615,1355,711,615,29,0
1423134,1179,587,567,25,0
1423497,1303,650,614,39,0
1423605,1423,711,672,40,0
1423651,1390,702,653,35,0
1423668,1346,694,619,33,0
1424238,1229,582,610,37,0
1424583,1384,702,635,47,0
1424601,1360,648,669,43,0
1424628,1371,634,695,42,0
1424813,1353,657,659,37,0
1424818,1377,671,666,40,0
1424907,1372,675,663,34,0
1424978,1373,703,647,23,0
1425132,1263,629,595,39,0
1425177,1232,584,618,30,0
1425237,1215,560,610,45,0
1425361,1409,661,694,54,0
1425718,1279,614,620,45,0
1426209,1721,838,828,55,0
1427031,1600,811,749,40,0
1427166,1392,689,674,29,0
1428055,1461,701,718,42,0
1428300,1394,701,660,33,0
1428331,1413,735,648,30,0
1428486,1343,677,623,43,0
1428524,1379,678,657,44,0
1428645,1323,630,648,45,0
1428672,1257,609,602,46,0
1429008,1578,773,760,45,0
1429122,1445,689,717,39,0
1429123,1423,682,701,40,0
1429245,1273,643,599,31,0
1429316,1137,502,605,30,0
1429599,1413,698,679,36,0
1429971,1532,726,764,42,0
1430016,1492,665,783,44,0
1430082,1431,668,723,40,0
1430118,1525,626,849,50,0
1430241,1257,565,658,34,0
1430342,1278,644,604,30,0
1430383,1354,621,679,54,0
1430406,1407,655,696,56,0
1430445,1570,772,736,62,0
1430469,1676,805,809,62,0
1430486,1735,824,851,60,0
1430496,1716,823,823,70,0
1430819,1357,625,688,44,0
1430837,1354,644,657,53,0
1431080,1345,652,661,32,0
1431809,1426,682,702,42,0
1432285,1513,713,764,36,0
1432429,1393,665,697,31,0
1432487,1215,553,632,30,0
1432529,1173,526,619,28,0
1432565,1155,534,600,21,0
1432578,1178,553,601,24,0
1432790,1413,696,677,40,0
1432836,1813,916,836,61,0
1433048,1607,797,753,57,0
1433104,1627,781,798,48,0
1433144,1786,887,830,69,0
1433591,1225,620,578,27,0
1433693,1178,560,578,40,0
1433930,1565,771,737,57,0
1434754,1290,610,635,45,0
1435437,1511,706,756,49,0
1438202,1054,545,489,20,0
1441482,1210,589,595,26,0
1441483,1232,632,577,23,0
1441760,1329,645,640,44,0
1441950,1243,575,626,42,0
1442081,1215,617,567,31,0
1442375,1502,745,721,36,0
1442387,1462,736,685,41,0
1442606,1304,661,603,40,0
1442669,1333,682,616,35,0
1442725,1331,694,595,42,0
1442774,1380,719,628,33,0
1442806,1401,715,645,41,0
1442843,1481,781,660,40,0
1443122,1335,607,681,47,0
1443134,1287,598,646,43,0
1443138,1290,597,648,45,0
1443154,1340,628,674,38,0
1443293,1320,646,635,39,0
1443444,1465,778,647,40,0
1443509,1301,609,656,36,0
1443515,1386,735,622,29,0
1443535,1292,734,528,30,0
1443536,1309,705,572,32,0
1443643,1520,746,739,35,0
1443800,1557,771,750,36,0
1443836,1546,742,758,46,0
1443906,1425,685,705,35,0
1443911,1429,697,690,42,0
1444256,1365,648,682,35,0
1444337,1431,676,722,33,0
1444364,1265,644,591,30,0
1444544,1318,654,640,24,0
1444709,1295,586,681,28,0
1444711,1280,581,672,27,0
1444847,1121,539,554,28,0
1444985,1042,555,461,26,0
1445015,1221,627,559,35,0
1445114,1311,682,592,37,0
1445129,1293,673,585,35,0
1445249,1224,595,592,37,0
1445459,1582,725,829,28,0
1445462,1587,722,837,28,0
1445609,1399,607,743,49,0
1445641,1472,641,781,50,0
1445712,1393,655,707,31,0
1445739,1450,696,708,46,0
1446020,1389,666,682,41,0
1446136,1228,590,605,33,0
1446425,1251,646,566,39,0
1446428,1238,656,545,37,0
1446434,1247,645,565,37,0
1446482,1306,701,570,35,0
1446792,1695,797,839,59,0
1446878,1660,800,810,50,0
1446950,1626,784,792,50,0
1447014,1673,812,805,56,0
1447053,1585,774,773,38,0
1447054,1554,768,741,45,0
1447111,1532,753,746,33,0
1447149,1519,716,765,38,0
1447231,1613,780,793,40,0
1447282,1567,731,793,43,0
1447296,1529,678,806,45,0
1447297,1526,674,808,44,0
1447313,1523,698,793,32,0
1447378,1521,703,770,48,0
1447428,1474,700,737,37,0
1447474,1467,719,704,44,0
1447558,1547,782,720,45,0
1447682,1670,849,773,48,0
1447808,1432,758,638,36,0
1447837,1445,739,662,44,0
1447962,1390,683,660,47,0
1447991,1395,685,672,38,0
1448237,1399,675,683,41,0
1448315,1424,659,711,54,0
1448483,1415,669,713,33,0
1448600,1379,696,655,28,0
1448696,1274,630,603,41,0
1448726,1256,613,616,27,0
1448735,1272,620,630,22,0
1448745,1206,586,597,23,0
1448987,1014,506,483,25,0
1449089,1086,542,519,25,0
1449123,1146,557,562,27,0
1449406,1225,603,601,21,0
1449611,1263,600,623,40,0
1450091,1181,580,572,29,0
1450513,1381,679,663,39,0
1450588,1388,705,653,30,0
1450638,1514,762,717,35,0
1450681,1482,725,719,38,0
1450720,1702,825,829,48,0
1450764,1638,782,804,52,0
1450894,1496,726,740,30,0
1450897,1495,725,736,34,0
1450914,1438,728,679,31,0
1450998,1440,684,711,45,0
1451009,1474,710,739,25,0
1451028,1389,655,688,46,0
1451042,1369,618,717,34,0
1451054,1397,610,757,30,0
1451129,1358,656,663,39,0
1451166,1532,636,851,45,0
1451277,1360,647,669,44,0
1451427,1386,663,690,33,0
1451517,1328,585,704,39,0
1451576,1185,542,615,28,0
1451577,1150,476,645,29,0
1451724,1321,550,725,46,0
1451955,1379,710,645,24,0
1452195,1491,712,733,46,0
1452222,1563,735,779,49,0
1452255,1467,698,730,39,0
1452420,1460,715,694,51,0
1452434,1415,699,671,45,0
1452539,1341,629,664,48,0
1452589,1361,646,670,45,0
1452642,1327,653,634,40,0
1452762,1304,683,589,32,0
1452807,1320,690,604,26,0
1452825,1309,681,597,31,0
1452837,1336,678,628,30,0
1453212,1412,746,636,30,0
1453300,1262,652,586,24,0
1454951,1539,772,724,43,0
1455115,1398,703,656,39,0
1455133,1375,727,623,25,0
1455207,1421,692,692,37,0
1455507,1392,676,670,46,0
1455570,1320,675,608,37,0
1455713,1034,489,516,29,0
1455714,1026,473,528,25,0
1455920,1264,667,561,36,0
1455937,1280,664,581,35,0
1456074,1306,681,599,26,0
1456144,1153,609,516,28,0
1456284,1147,575,539,33,0
1456713,1466,730,686,50,0
1456746,1530,753,737,40,0
1456794,1456,726,696,34,0
1456812,1519,704,782,33,0
1457142,1283,684,570,29,0
1457335,1161,590,549,22,0
1457379,1149,562,570,17,0
1457633,1361,711,614,36,0
1457664,1274,619,619,36,0
1457763,1552,804,702,46,0
1457829,1669,813,804,52,0
1457981,1523,755,726,42,0
1458101,1317,504,770,43,0
1458188,1158,303,832,23,0
1458243,1297,521,735,41,0
1458332,1473,689,743,41,0
1458347,1460,672,742,46,0
1458387,1474,706,725,43,0
1458423,1511,729,738,44,0
1458432,1481,744,697,40,0
1458576,1364,641,687,36,0
1458625,1319,629,659,31,0
1458636,1353,650,662,41,0
1458898,1257,618,598,41,0
1458903,1290,633,616,41,0
1458915,1217,605,576,36,0
1458931,1205,612,571,22,0
1458951,1207,584,594,29,0
1459011,1327,658,639,30,0
1459382,1472,782,654,36,0
1459584,1436,726,674,36,0
1459601,1542,797,705,40,0
1459669,1627,859,728,40,0
1459800,1280,660,589,31,0
1459840,1272,675,567,30,0
1460367,1428,726,665,37,0
1460373,1419,719,661,39,0
1460401,1356,697,618,41,0
1460431,1290,655,593,42,0
1460433,1338,677,620,41,0
1460475,1293,680,582,31,0
1460534,1248,677,538,33,0
1460585,1343,687,619,37,0
1460694,1307,667,601,39,0
1460721,1250,634,580,36,0
1460763,1204,642,524,38,0
1460774,1182,609,536,37,0
1460798,1191,642,511,38,0
1460813,1244,649,554,41,0
1460832,1238,664,538,36,0
1460859,1276,665,571,40,0
1460877,1292,670,584,38,0
1460907,1325,686,600,39,0
1460919,1333,693,602,38,0
1460932,1308,676,601,31,0
1460968,1252,632,589,31,0
1461071,1264,651,582,31,0
1461391,1342,646,656,40,0
1461432,1489,735,707,47,0
1461557,1378,666,675,37,0
1461567,1403,697,670,36,0
1461591,1390,686,674,30,0
1461955,1280,600,659,21,0
1462035,1250,607,614,29,0
1462057,1242,607,612,23,0
1462081,1245,616,602,27,0
1462089,1260,631,604,25,0
1462110,1235,604,604,27,0
1462394,1444,667,730,47,0
1462526,1351,706,619,26,0
1462630,1446,742,650,54,0
1462655,1468,761,662,45,0
1462703,1401,726,637,38,0
1462739,1370,659,671,40,0
1462835,1321,658,621,42,0
1462865,1368,689,632,47,0
1463461,1105,504,577,24,0
1463528,1088,502,561,25,0
1463543,1101,488,590,23,0
1463657,1287,655,605,27,0
1463798,1197,572,605,20,0
1463897,1392,712,642,38,0
1463912,1365,735,590,40,0
1464119,1424,717,665,42,0
1464206,1392,690,668,34,0
1464362,1338,684,630,24,0
1464424,1329,686,612,31,0
1464464,1300,670,611,19,0
1464656,1243,635,580,28,0
1464658,1245,622,595,28,0
1464680,1199,610,563,26,0
1465190,1428,712,684,32,0
1465247,1483,745,691,47,0
1465349,1648,862,736,50,0
1465397,1550,774,728,48,0
1465643,1146,579,539,28,0
1465769,1229,583,608,38,0
1465791,1277,640,611,26,0
1465800,1326,665,630,31,0
1465952,1562,797,711,54,0
1466217,1529,781,693,55,0
1466338,1237,635,566,36,0
1466344,1236,632,575,29,0
1466364,1118,537,549,32,0
1466633,1261,570,660,31,0
1466643,1193,550,611,32,0
1466759,1371,658,677,36,0
1466914,1468,731,692,45,0
1466994,1412,659,717,36,0
1467056,1419,692,693,34,0
1467059,1442,702,704,36,0
1467118,1446,751,653,42,0
1467158,1447,773,630,44,0
1467260,1577,763,761,53,0
1467392,1302,648,618,36,0
1467544,1529,713,773,43,0
1467545,1542,743,755,44,0
1467713,1445,691,708,46,0
1467761,1430,676,716,38,0
1467803,1371,639,699,33,0
1467833,1325,666,628,31,0
1467965,1243,596,612,35,0
1468015,1175,539,607,29,0
1468017,1178,534,610,34,0
1468145,1402,653,711,38,0
1468191,1466,665,761,40,0
1468321,1488,698,744,46,0
1468372,1508,694,767,47,0
1468381,1507,707,764,36,0
1468406,1448,673,727,48,0
1468562,1261,633,598,30,0
1468720,1412,689,678,45,0
1468785,1422,677,698,47,0
1468817,1339,670,635,34,0
1468839,1357,672,655,30,0
1468900,1466,750,672,44,0
1468935,1419,732,645,42,0
1469141,1438,736,666,36,0
1469161,1367,736,599,32,0
1469246,1463,724,713,26,0
1469271,1384,713,625,46,0
1469289,1375,704,631,40,0
1469311,1437,708,683,46,0
1469501,1267,622,604,41,0
1469510,1215,585,599,31,0
1469751,1203,675,506,22,0
1469888,1475,740,702,33,0
1469963,1527,802,692,33,0
1470079,1481,729,706,46,0
1470381,1606,791,771,44,0
1470400,1561,765,762,34,0
1470784,2036,1023,945,68,0
1470869,1691,866,788,37,0
1471220,1249,664,551,34,0
1471232,1237,664,536,37,0
1471256,1223,641,548,34,0
1471461,1318,614,675,29,0
1471524,1397,629,718,50,0
1471529,1401,661,706,34,0
1471657,1626,823,760,43,0
1471830,1600,774,777,49,0
1471854,1526,765,713,48,0
1471977,1633,796,783,54,0
1471999,1692,803,839,50,0
1472174,1530,789,691,50,0
1472290,1440,701,702,37,0
1472336,1403,682,684,37,0
1472819,1253,645,571,37,0
1472829,1287,679,570,38,0
1473027,1371,688,652,31,0
1473079,1502,771,694,37,0
1473233,1515,751,717,47,0
1473269,1509,776,691,42,0
1473316,1464,750,670,44,0
1473634,1183,638,510,35,0
1473635,1198,626,544,28,0
1473838,1380,715,630,35,0
1473860,1374,695,644,35,0
1473918,1350,654,663,33,0
1473919,1356,658,667,31,0
1474139,1284,659,602,23,0
1474141,1286,654,611,21,0
1474394,1823,906,849,68,0
1474416,1839,902,872,65,0
1474473,1508,745,705,58,0
1474481,1442,706,675,61,0
1474567,1447,713,694,40,0
1474570,1472,741,691,40,0
1474679,1453,716,693,44,0
1474686,1426,704,680,42,0
1474885,1432,717,685,30,0
1475249,1409,727,640,42,0
1475397,1124,575,521,28,0
1476338,1477,806,639,32,0
1476401,2034,1057,920,57,0
1476502,2117,1084,967,66,0
1476515,2053,1054,924,75,0
1477116,1639,785,812,42,0
1477174,1632,763,830,39,0
1477202,1519,722,758,39,0
1477505,1069,528,513,28,0
1479403,1117,549,545,23,0
1479537,1196,618,557,21,0
1480211,1325,661,621,43,0
1480271,1329,666,628,35,0
1483478,1375,723,620,32,0
1483867,1303,596,661,46,0
1483979,1371,669,671,31,0
1484273,1166,577,561,28,0
1484422,1271,647,597,27,0
1484599,1256,611,615,30,0
1484729,1098,540,540,18,0
1484733,1098,549,532,17,0
1484812,1036,521,494,21,0
1484977,1323,656,636,31,0
1485012,1398,686,680,32,0
1485210,1312,632,654,26,0
1485375,1382,651,693,38,0
1485403,1328,713,580,35,0
1485510,1525,756,731,38,0
1485530,1458,716,702,40,0
1485542,1489,738,716,35,0
1485724,1330,731,561,38,0
1485812,1344,706,599,39,0
1486110,1314,646,638,30,0
1486166,1439,700,698,41,0
1486178,1465,723,702,40,0
1486808,1576,773,759,44,0
1487095,1316,692,583,41,0
1487442,1424,751,627,46,0
1487490,1381,673,671,37,0
1487491,1390,670,672,48,0
1487875,1334,614,688,32,0
1487917,1178,506,639,33,0
1487920,1165,539,593,33,0
1487967,1220,538,648,34,0
1488034,1451,683,722,46,0
1488040,1395,705,648,42,0
1488084,1519,758,722,39,0
1488306,1418,698,690,30,0
1488682,1548,765,726,57,0
1488754,1541,747,749,45,0
1488904,1654,842,777,35,0
1489122,1538,753,748,37,0
1489245,1514,738,735,41,0
1489545,1503,703,744,56,0
1489546,1505,755,702,48,0
1489717,1608,778,772,58,0
1490059,1664,864,749,51,0
1490249,746,627,118,1,0
1490594,1608,827,726,55,0
1490862,1350,694,619,37,0
1491114,1305,642,630,33,0
1491138,1278,623,618,37,0
1491321,1518,794,686,38,0
1491519,1367,706,630,31,0
1491574,1343,712,596,35,0
1491605,1390,707,649,34,0
1491619,1405,724,650,31,0
1491852,1371,678,660,33,0
1491879,1477,729,709,39,0
1491889,1462,715,708,39,0
1491939,1360,677,636,47,0
1491981,1319,662,622,35,0
1492309,1416,734,644,38,0
1492576,1420,694,682,44,0
1492815,1294,679,580,35,0
1492828,1289,661,593,35,0
1492922,1219,629,562,28,0
1493045,1288,626,620,42,0
1493055,1304,624,643,37,0
1493088,1326,647,643,36,0
1493251,1422,731,665,26,0
1493255,1506,730,745,31,0
1493260,1475,717,722,36,0
1493468,1389,665,685,39,0
1493474,1316,589,693,34,0
1493509,1344,635,678,31,0
1493527,1406,668,701,37,0
1493685,1266,596,623,47,0
1493732,1144,570,543,31,0
1493806,1051,512,513,26,0
1493820,1019,498,489,32,0
1493831,1056,514,515,27,0
1493869,969,473,476,20,0
1493916,1099,536,535,28,0
1493956,1245,609,606,30,0
1493975,1306,651,624,31,0
1494072,1451,714,697,40,0
1494944,1449,777,634,38,0
1494974,1447,793,619,35,0
1495032,1494,763,700,31,0
1495218,1266,620,616,30,0
1495512,1415,731,647,37,0
1495521,1398,730,629,39,0
1495550,1327,684,606,37,0
1495580,1234,606,599,29,0
1495680,1317,677,605,35,0
1495814,1318,689,589,40,0
1496077,1378,667,683,28,0
1496312,1356,663,647,46,0
1496498,1325,651,625,49,0
1496691,1560,734,775,51,0
1496788,1533,832,662,39,0
1497133,1220,602,583,35,0
1497214,1180,598,544,38,0
1497679,1544,781,712,51,0
1497793,1528,764,716,48,0
1497881,1565,765,754,46,0
1498015,1166,636,481,49,0
1498087,1548,717,792,39,0
1498527,1309,680,591,38,0
1498564,1221,638,557,26,0
1498915,1260,669,567,24,0
1498969,1309,653,618,38,0
1499290,1466,694,731,41,0
1499328,1418,719,661,38,0
1499382,1481,734,719,28,0
1499487,1464,734,694,36,0
1500051,1383,697,645,41,0
1500134,1289,650,598,41,0
1500757,1437,701,707,29,0
1500945,1567,776,754,37,0
1501006,1486,728,718,40,0
1501020,1486,717,729,40,0
1501077,1366,610,705,51,0
1501132,1570,777,756,37,0
1501182,1559,790,726,43,0
1501212,1526,760,725,41,0
1501236,1354,625,690,39,0
1501238,1446,699,709,38,0
1501321,1273,589,651,33,0
1501322,1338,639,668,31,0
1501359,1430,696,695,39,0
1501368,1437,714,681,42,0
1501404,1509,754,706,49,0
1501453,1556,770,739,47,0
1501555,1426,740,638,48,0
1501681,1450,711,701,38,0
1501840,1456,613,791,52,0
1501879,1632,768,814,50,0
1501882,1625,759,808,58,0
1501936,1620,780,786,54,0
1502106,1518,748,720,50,0
1502303,1557,759,759,39,0
1502377,1606,792,769,45,0
1502494,1466,698,735,33,0
1502550,1542,753,752,37,0
1502666,1596,769,779,48,0
1502742,1461,679,745,37,0
1502817,1506,706,765,35,0
1502831,1511,724,746,41,0
1502849,1389,617,736,36,0
1502908,1461,704,712,45,0
1503023,1536,739,745,52,0
1503206,1583,743,785,55,0
1503301,1223,606,578,39,0
1503303,1265,594,633,38,0
1503329,1210,556,613,41,0
1503587,1523,802,669,52,0
1503593,1551,817,687,47,0
1503632,1606,862,697,47,0
1503648,1589,870,677,42,0
1503693,1509,833,632,44,0
1503776,1297,455,801,41,0
1503861,611,83,524,4,0
1503921,684,164,509,11,0
1503993,762,296,450,16,0
1504019,918,374,522,22,0
1504024,900,352,534,14,0
1504046,1117,523,563,31,0
1504103,1189,553,601,35,0
1504193,1189,424,730,35,0
1504222,1223,679,513,31,0
1504290,1670,1090,536,44,0
1504373,1773,1415,0,57,301
1504388,1604,1207,0,48,349
1504438,1123,263,842,18,0
1504583,1191,268,906,17,0
1504663,1403,600,756,47,0
1504938,1804,891,871,42,0
1504947,1725,888,797,40,0
1504951,1710,867,801,42,0
1504971,1690,857,788,45,0
1504976,1693,854,790,49,0
1505138,1338,647,657,34,0
1505397,1488,769,678,41,0
1505437,1483,771,675,37,0
1505562,1142,596,511,35,0
1505642,1047,521,506,20,0
1505691,870,274,576,20,0
1505703,793,228,550,15,0
1505716,768,150,609,9,0
1505809,1035,427,591,17,0
1505850,1040,458,564,18,0
1505951,1184,569,586,29,0
1506008,1257,633,604,20,0
1506542,1659,829,772,58,0
1506740,1465,741,674,50,0
1506853,1497,719,720,58,0
1506970,1368,687,644,37,0
1506992,1411,692,670,49,0
1507078,1367,669,659,39,0
1507082,1363,682,642,39,0
1507540,1520,762,720,38,0
1507606,1445,734,664,47,0
1507780,1557,799,713,45,0
1507893,1529,755,715,59,0
1507981,1512,767,709,36,0
1508454,1180,577,568,35,0
1508550,1081,529,531,21,0
1508583,1118,541,559,18,0
1508644,1130,550,545,35,0
1509009,1371,660,679,32,0
1509719,1527,757,732,38,0
1510214,1364,672,646,46,0
1510368,1542,785,714,43,0
1510383,1490,766,681,43,0
1510411,1468,754,673,41,0
1510417,1403,626,734,43,0
1510421,1455,683,730,42,0
1510422,1441,672,727,42,0
1510501,1372,685,646,41,0
1510510,1373,682,646,45,0
1510552,1362,699,617,46,0
1510882,1327,589,697,41,0
1511013,1384,716,633,35,0
1511041,1414,696,672,46,0
1511078,1373,676,662,35,0
1511153,1170,564,588,18,0
1511255,1341,651,656,34,0
1511348,1514,738,739,37,0
1511510,1254,601,621,32,0
1511659,1218,606,568,44,0
1511886,1462,792,626,44,0
1512312,1433,734,651,48,0
1512982,1267,617,604,46,0
1513033,1192,614,546,32,0
1513356,1327,668,614,45,0
1513649,1187,620,537,30,0
1513733,1128,579,521,28,0
1513839,978,506,446,26,0
1514235,1078,554,501,23,0
1514258,1108,560,527,21,0
1514370,1184,606,555,23,0
1514403,1236,672,535,29,0
1514528,1284,670,585,29,0
1514569,1300,660,602,38,0
1514712,1552,766,747,39,0
1514773,1496,751,705,40,0
1514828,1409,715,657,37,0
1514885,1355,704,620,31,0
1515083,1388,692,663,33,0
1515183,1393,681,685,27,0
1515216,1444,712,699,33,0
1515303,1366,659,666,41,0
1515420,1568,713,811,44,0
1515455,1840,867,927,46,0
1515557,1901,969,883,49,0
1515582,1789,918,815,56,0
1515661,1083,554,509,20,0
1515708,1011,536,457,18,0
1515864,1238,588,622,28,0
1515946,1292,555,707,30,0
1515956,1327,616,683,28,0
1515965,1332,617,691,24,0
1516038,1277,617,630,30,0
1516083,1232,601,608,23,0
1516137,1281,632,619,30,0
1516250,1563,761,751,51,0
1516301,1514,746,724,44,0
1516312,1489,706,739,44,0
1516441,1407,650,711,46,0
1516658,1126,583,515,28,0
1516666,1150,567,556,27,0
1516703,1062,535,504,23,0
1516810,1080,537,519,24,0
1516853,1054,511,522,21,0
1516976,1200,624,546,30,0
1517088,1176,686,463,27,0
1517095,1257,685,541,31,0
1517115,1102,591,486,25,0
1517124,1100,592,481,27,0
1517334,1385,697,646,42,0
1517708,1211,598,586,27,0
1517709,1355,709,614,32,0
1517744,1283,684,576,23,0
1517745,1312,694,589,29,0
1517756,1396,712,661,23,0
1517758,1426,765,634,27,0
1517833,1474,704,717,53,0
1517934,1435,752,637,46,0
1517966,1391,720,624,47,0
1518137,1462,697,712,53,0
1518269,1338,653,640,45,0
1518332,1194,595,579,20,0
1518334,1233,583,625,25,0
1518694,1439,741,655,43,0
1518926,1138,547,555,36,0
1518997,1219,662,532,25,0
1519082,1329,593,700,36,0
1519083,1322,583,699,40,0
1519105,1432,664,733,35,0
1519177,1251,587,642,22,0
1519267,1077,522,526,29,0
1519393,1308,691,594,23,0
1519398,1305,678,601,26,0
1519407,1324,678,621,25,0
1519429,1322,643,636,43,0
1519461,1371,655,675,41,0
1519463,1355,643,672,40,0
1519512,1444,704,686,54,0
1519563,1456,757,662,37,0
1519598,1523,774,714,35,0
1519615,1480,763,680,37,0
1519618,1497,770,688,39,0
1519850,999,522,451,26,0
1520098,1394,738,616,40,0
1520273,1337,708,595,34,0
1520281,1290,647,603,40,0
1520285,1323,680,608,35,0
1520501,1256,635,586,35,0
1520813,1670,781,841,48,0
1520843,1618,710,868,40,0
1520921,1573,713,809,51,0
1521015,1622,826,749,47,0
1521081,1611,810,756,45,0
1521084,1624,806,777,41,0
1521171,1471,702,731,38,0
1521256,1396,670,687,39,0
1521296,1365,669,658,38,0
1521369,1396,743,619,34,0
1521435,1495,763,697,35,0
1521557,1446,655,752,39,0
1521563,1399,587,776,36,0
1521594,1466,696,732,38,0
1521638,1870,950,864,56,0
1521711,1879,985,835,59,0
1521834,1039,448,570,21,0
1521941,1168,595,542,31,0
1522055,1225,679,520,26,0
1522245,1349,687,625,37,0
1522332,1427,734,647,46,0
1522334,1443,748,649,46,0
1522398,1387,747,596,44,0
1522415,1288,694,550,44,0
1522423,1278,667,574,37,0
1522429,1210,610,563,37,0
1522430,1223,610,575,38,0
1522431,1223,612,569,42,0
1522501,1306,749,525,32,0
1522527,1358,761,553,44,0
1522539,1364,768,558,38,0
1522544,1349,746,565,38,0
1522592,1421,790,594,37,0
1522616,1415,764,608,43,0
1522631,1397,679,679,39,0
1522634,1391,663,690,38,0
1522636,1391,661,690,40,0
1522700,1447,702,710,35,0
1522713,1400,681,680,39,0
1522718,1402,669,693,40,0
1522722,1396,684,666,46,0
1522755,1511,753,716,42,0
1522807,1499,750,714,35,0
1522830,1494,715,734,45,0
1522920,1210,535,635,40,0
1522934,1246,625,588,33,0
1522967,1266,604,624,38,0
1522973,1326,672,617,37,0
1522982,1321,640,642,39,0
1522984,1304,638,632,34,0
1523071,1628,882,705,41,0
1523171,1302,603,654,45,0
1523192,1216,579,605,32,0
1523232,1150,495,629,26,0
1523281,147,129,15,3,0
1523284,163,138,19,6,0
1523440,976,388,557,31,0
1523586,904,260,624,20,0
1523806,1786,670,1053,63,0
1524003,1269,428,809,32,0
1524043,1158,399,739,20,0
1524054,1119,360,737,22,0
1524093,1150,1087,0,7,56
1524097,1073,997,0,7,69
1524207,1054,321,710,23,0
1524313,1534,623,856,55,0
1524458,1374,561,773,40,0
1524468,1210,255,925,30,0
1524477,1219,218,976,25,0
1524506,1323,586,689,48,0
1524542,1511,760,693,58,0
1524779,2332,1488,742,102,0
1525216,790,152,626,12,0
1525220,749,110,629,10,0
1525221,806,106,691,9,0
1525226,767,111,648,8,0
